ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_fips,county_name,region_code,region_name,strata_one_code,strata_one_name,strata_two_code,strata_two_name,numerator,denominator,estimate,ll_95ci,ul_95ci,se,rse,ca_decile,ca_rr,version
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007100,0071.00,06073,San Diego,09,San Diego,6,Total,,,5029,5029,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007200,0072.00,06073,San Diego,09,San Diego,6,Total,,,5493,5493,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007301,0073.01,06073,San Diego,09,San Diego,6,Total,,,4948,4948,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007302,0073.02,06073,San Diego,09,San Diego,6,Total,,,1237,2060,60.04854369,57.93339936,62.16368802,1.079155272,2.701166295,,0.786670012,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007400,0074.00,06073,San Diego,09,San Diego,6,Total,,,6536,6590,99.18057663,98.96291552,99.39823775,0.11105159,13.55240696,,1.299321859,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007501,0075.01,06073,San Diego,09,San Diego,6,Total,,,4040,4040,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007502,0075.02,06073,San Diego,09,San Diego,6,Total,,,3227,3227,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007600,0076.00,06073,San Diego,09,San Diego,6,Total,,,5607,5607,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007701,0077.01,06073,San Diego,09,San Diego,6,Total,,,3703,3703,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007702,0077.02,06073,San Diego,09,San Diego,6,Total,,,3849,3849,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007800,0078.00,06073,San Diego,09,San Diego,6,Total,,,5724,5724,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007903,0079.03,06073,San Diego,09,San Diego,6,Total,,,4487,4487,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007905,0079.05,06073,San Diego,09,San Diego,6,Total,,,2584,2584,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007907,0079.07,06073,San Diego,09,San Diego,6,Total,,,3048,3048,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007908,0079.08,06073,San Diego,09,San Diego,6,Total,,,2819,2819,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073007910,0079.10,06073,San Diego,09,San Diego,6,Total,,,2797,2797,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008002,0080.02,06073,San Diego,09,San Diego,6,Total,,,2444,2522,96.90721649,96.23154383,97.58288916,0.344730952,11.14630078,,1.269539551,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008003,0080.03,06073,San Diego,09,San Diego,6,Total,,,3284,3334,98.50029994,98.08773316,98.91286672,0.210493255,14.03569022,,1.290409848,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008006,0080.06,06073,San Diego,09,San Diego,6,Total,,,3518,3805,92.45729304,91.61819453,93.29639154,0.42811148,5.675833391,,1.211243027,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008101,0081.01,06073,San Diego,09,San Diego,6,Total,,,4009,4009,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008102,0081.02,06073,San Diego,09,San Diego,6,Total,,,3395,3395,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008200,0082.00,06073,San Diego,09,San Diego,6,Total,,,3022,3022,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008301,0083.01,06073,San Diego,09,San Diego,6,Total,,,2860,3094,92.43697479,91.50529526,93.36865432,0.475346698,6.285139671,,1.210976847,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008303,0083.03,06073,San Diego,09,San Diego,6,Total,,,3337,3446,96.83691236,96.25256039,97.42126433,0.298138761,9.425561204,,1.268618527,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008305,0083.05,06073,San Diego,09,San Diego,6,Total,,,10482,10482,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008306,0083.06,06073,San Diego,09,San Diego,6,Total,,,2997,2997,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008307,0083.07,06073,San Diego,09,San Diego,6,Total,,,3794,3794,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008310,0083.10,06073,San Diego,09,San Diego,6,Total,,,4501,5392,83.47551929,82.48417478,84.46686379,0.505788014,3.060840595,,1.093576692,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008311,0083.11,06073,San Diego,09,San Diego,6,Total,,,2884,2884,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008312,0083.12,06073,San Diego,09,San Diego,6,Total,,,3629,3629,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008313,0083.13,06073,San Diego,09,San Diego,6,Total,,,2225,2225,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008324,0083.24,06073,San Diego,09,San Diego,6,Total,,,6600,6600,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008327,0083.27,06073,San Diego,09,San Diego,6,Total,,,5775,5775,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008328,0083.28,06073,San Diego,09,San Diego,6,Total,,,5162,5162,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008329,0083.29,06073,San Diego,09,San Diego,6,Total,,,6347,6347,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008330,0083.30,06073,San Diego,09,San Diego,6,Total,,,5668,5668,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008331,0083.31,06073,San Diego,09,San Diego,6,Total,,,2466,2466,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008333,0083.33,06073,San Diego,09,San Diego,6,Total,,,13748,13748,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008335,0083.35,06073,San Diego,09,San Diego,6,Total,,,10541,10541,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008336,0083.36,06073,San Diego,09,San Diego,6,Total,,,2332,2332,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008337,0083.37,06073,San Diego,09,San Diego,6,Total,,,4316,4316,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008339,0083.39,06073,San Diego,09,San Diego,6,Total,,,1853,1853,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008340,0083.40,06073,San Diego,09,San Diego,6,Total,,,8988,8988,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008341,0083.41,06073,San Diego,09,San Diego,6,Total,,,7614,7614,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008343,0083.43,06073,San Diego,09,San Diego,6,Total,,,4587,4587,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008344,0083.44,06073,San Diego,09,San Diego,6,Total,,,3462,3462,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008345,0083.45,06073,San Diego,09,San Diego,6,Total,,,3254,3254,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008346,0083.46,06073,San Diego,09,San Diego,6,Total,,,4615,4615,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008347,0083.47,06073,San Diego,09,San Diego,6,Total,,,6358,6358,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008348,0083.48,06073,San Diego,09,San Diego,6,Total,,,5259,5259,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008349,0083.49,06073,San Diego,09,San Diego,6,Total,,,3514,3514,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008350,0083.50,06073,San Diego,09,San Diego,6,Total,,,6483,6493,99.84598799,99.75060389,99.94137209,0.048665356,31.59841578,,1.308039126,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008351,0083.51,06073,San Diego,09,San Diego,6,Total,,,4261,4261,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008352,0083.52,06073,San Diego,09,San Diego,6,Total,,,3517,3517,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008353,0083.53,06073,San Diego,09,San Diego,6,Total,,,5048,5048,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008354,0083.54,06073,San Diego,09,San Diego,6,Total,,,5972,5972,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008355,0083.55,06073,San Diego,09,San Diego,6,Total,,,3365,3365,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008356,0083.56,06073,San Diego,09,San Diego,6,Total,,,3629,3629,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008357,0083.57,06073,San Diego,09,San Diego,6,Total,,,4345,4345,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008358,0083.58,06073,San Diego,09,San Diego,6,Total,,,3800,6554,57.97985963,56.78485336,59.17486589,0.609697074,1.450963915,,0.759569077,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008359,0083.59,06073,San Diego,09,San Diego,6,Total,,,23,3975,0.578616352,0.342827777,0.814404927,0.120300293,20.79102897,,0.007580203,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008360,0083.60,06073,San Diego,09,San Diego,6,Total,,,2202,5857,37.59603893,36.35554231,38.83653554,0.632906436,1.683439144,,0.492529453,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008361,0083.61,06073,San Diego,09,San Diego,6,Total,,,2642,2642,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008362,0083.62,06073,San Diego,09,San Diego,6,Total,,,3141,3141,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008363,0083.63,06073,San Diego,09,San Diego,6,Total,,,4921,4921,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008364,0083.64,06073,San Diego,09,San Diego,6,Total,,,4992,4992,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008365,0083.65,06073,San Diego,09,San Diego,6,Total,,,2979,2979,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008366,0083.66,06073,San Diego,09,San Diego,6,Total,,,5881,5881,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008501,0085.01,06073,San Diego,09,San Diego,6,Total,,,4963,5271,94.15670651,93.52347277,94.78994024,0.323078436,5.529046867,,1.233506309,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008502,0085.02,06073,San Diego,09,San Diego,6,Total,,,6241,6241,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008503,0085.03,06073,San Diego,09,San Diego,6,Total,,,6599,6599,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008504,0085.04,06073,San Diego,09,San Diego,6,Total,,,6021,6021,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008505,0085.05,06073,San Diego,09,San Diego,6,Total,,,5605,5605,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008506,0085.06,06073,San Diego,09,San Diego,6,Total,,,3176,4042,78.57496289,77.31004947,79.83987631,0.64536399,3.012195437,,1.029376621,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008507,0085.07,06073,San Diego,09,San Diego,6,Total,,,7528,7627,98.70197981,98.44795107,98.95600855,0.1296065,9.984937131,,1.293051969,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008509,0085.09,06073,San Diego,09,San Diego,6,Total,,,6647,6647,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008510,0085.10,06073,San Diego,09,San Diego,6,Total,,,5352,6626,80.77271355,79.82381084,81.72161627,0.48413404,2.517953019,,1.058168403,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008511,0085.11,06073,San Diego,09,San Diego,6,Total,,,2608,2633,99.05051272,98.68008492,99.42094053,0.188993779,19.90482481,,1.297617948,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008512,0085.12,06073,San Diego,09,San Diego,6,Total,,,4193,4193,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008513,0085.13,06073,San Diego,09,San Diego,6,Total,,,2691,2691,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008600,0086.00,06073,San Diego,09,San Diego,6,Total,,,6864,6864,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008701,0087.01,06073,San Diego,09,San Diego,6,Total,,,3198,3361,95.1502529,94.42400258,95.87650322,0.370535876,7.640313363,,1.24652233,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008702,0087.02,06073,San Diego,09,San Diego,6,Total,,,2983,5206,57.29927007,55.95558905,58.6429511,0.685551543,1.605479681,,0.750652967,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008800,0088.00,06073,San Diego,09,San Diego,6,Total,,,5971,6188,96.49321267,96.03487662,96.95154872,0.233844923,6.668351991,,1.264115866,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008901,0089.01,06073,San Diego,09,San Diego,6,Total,,,3344,4805,69.59417274,68.29348147,70.89486401,0.663617995,2.18253557,,0.911723172,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073008902,0089.02,06073,San Diego,09,San Diego,6,Total,,,1299,2221,58.48716794,56.43787866,60.53645723,1.045555758,2.518632689,,0.766215104,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009000,0090.00,06073,San Diego,09,San Diego,6,Total,,,3861,3861,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009101,0091.01,06073,San Diego,09,San Diego,6,Total,,,5318,5318,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009102,0091.02,06073,San Diego,09,San Diego,6,Total,,,3537,3537,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009103,0091.03,06073,San Diego,09,San Diego,6,Total,,,3679,3679,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009104,0091.04,06073,San Diego,09,San Diego,6,Total,,,2775,2775,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009106,0091.06,06073,San Diego,09,San Diego,6,Total,,,3882,3882,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009107,0091.07,06073,San Diego,09,San Diego,6,Total,,,3688,3688,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009201,0092.01,06073,San Diego,09,San Diego,6,Total,,,5014,5014,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009202,0092.02,06073,San Diego,09,San Diego,6,Total,,,4006,4428,90.46973803,89.60485704,91.33461902,0.441265811,4.630154052,,1.185204928,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009301,0093.01,06073,San Diego,09,San Diego,6,Total,,,4164,4164,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009304,0093.04,06073,San Diego,09,San Diego,6,Total,,,4207,7944,52.95820745,51.86060512,54.05580979,0.560001192,1.190433362,,0.693782582,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009305,0093.05,06073,San Diego,09,San Diego,6,Total,,,4488,4488,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009306,0093.06,06073,San Diego,09,San Diego,6,Total,,,3369,5589,60.2791197,58.99625191,61.56198749,0.65452438,1.647809352,,0.789690689,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009400,0094.00,06073,San Diego,09,San Diego,6,Total,,,0,5028,0,0,0,0,,,0,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009502,0095.02,06073,San Diego,09,San Diego,6,Total,,,3659,3659,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009504,0095.04,06073,San Diego,09,San Diego,6,Total,,,5788,5914,97.86946229,97.50143195,98.23749263,0.187770582,8.813295435,,1.282145517,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009505,0095.05,06073,San Diego,09,San Diego,6,Total,,,6442,6442,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009506,0095.06,06073,San Diego,09,San Diego,6,Total,,,4258,4258,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009507,0095.07,06073,San Diego,09,San Diego,6,Total,,,3369,3369,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009509,0095.09,06073,San Diego,09,San Diego,6,Total,,,4136,4136,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009510,0095.10,06073,San Diego,09,San Diego,6,Total,,,5087,5087,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009511,0095.11,06073,San Diego,09,San Diego,6,Total,,,4427,4427,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009602,0096.02,06073,San Diego,09,San Diego,6,Total,,,3775,3775,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009603,0096.03,06073,San Diego,09,San Diego,6,Total,,,4533,4533,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009604,0096.04,06073,San Diego,09,San Diego,6,Total,,,3179,3179,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009703,0097.03,06073,San Diego,09,San Diego,6,Total,,,3446,3446,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009704,0097.04,06073,San Diego,09,San Diego,6,Total,,,5750,5750,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009705,0097.05,06073,San Diego,09,San Diego,6,Total,,,3652,3652,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009706,0097.06,06073,San Diego,09,San Diego,6,Total,,,6996,6996,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009801,0098.01,06073,San Diego,09,San Diego,6,Total,,,4894,4894,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009802,0098.02,06073,San Diego,09,San Diego,6,Total,,,4429,6101,72.59465661,71.47541072,73.71390251,0.571043824,2.083695199,,0.951031214,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009804,0098.04,06073,San Diego,09,San Diego,6,Total,,,3815,4773,79.92876598,78.79245044,81.06508151,0.579752826,2.88847624,,1.04711221,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009805,0098.05,06073,San Diego,09,San Diego,6,Total,,,4715,4715,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009901,0099.01,06073,San Diego,09,San Diego,6,Total,,,398,626,63.57827476,59.80860304,67.34794648,1.923301896,5.280644679,,0.832911493,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073009902,0099.02,06073,San Diego,09,San Diego,6,Total,,,2,2,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010001,0100.01,06073,San Diego,09,San Diego,6,Total,,,4097,4097,100,100,100,0,,,1.310056771,7/3/17
